"Time,sec",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,IslAv
5.401739496,61.726,34.175,77.004,69.374,70.644,96.821,86.114,84.046,77.329,86.658,97.411,80.04,103.872,115.007,71.722,53.993,89.044,90.493,70.003,72.793,72.975,85.639,82.567,89.849,88.935,77.183,78.264,91.116,53.146,81.826,93.715,65.49,64.204,44.355,93.342,93.655,102.86,80.196,69.938,89.619,70.112,96.627,82.622,92.08,77.411,73.937,66.635,99.224,94.007,80.404
5.892806723,65.358,31.899,76.808,76.415,69.641,95.236,83.562,84.044,74.383,86.129,98.394,83.365,111.154,108.916,69.699,54.264,92.418,92.476,67.09,74.984,73.942,84.588,80.716,94.922,78.92,74.124,75.431,94.283,53.825,78.805,101.078,63.418,60.878,46.123,89.372,94.624,104.949,81.002,70.635,88.286,72.562,97.717,82.376,92.351,78.729,80.022,68.481,100.531,94.404,80.68
6.38387395,62.278,33.03,79.732,73.029,68.316,94.891,83.258,87.164,75.75,90.097,94.16,82.103,104.054,115.263,71.566,55.959,91.177,91.211,64.081,74.73,78.77,88.841,83.46,90.599,94.294,76.386,76.465,96.117,51.983,79.538,101.706,64.927,67.805,48.017,87.97,93.552,99.468,83.191,70.575,84.152,72.143,100.623,84.138,86.871,79.224,74.526,63.594,96.137,97.21,80.901
6.874941176,63.247,35.31,75.944,69.567,66.779,95.002,82.705,81.124,76.718,89.406,97.244,82.708,105.914,109.874,71.452,59.967,94.522,88,67.239,74.464,71.556,87.54,79.161,95.281,91.71,75.314,67.438,92.581,53.227,75.353,100.562,70.133,59.964,46.192,89.945,90.517,104.074,81.28,64.863,88.351,72.843,99.632,85.422,87.668,80.583,75.171,64.9,101.725,92.718,80.263
7.366008403,61.323,33.254,76.364,75.181,68.715,93.972,83.92,82.349,77.142,86.505,97.973,83.269,103.23,109.055,72.533,54.327,88.989,90.961,66.72,76.802,76.312,91.168,83.196,89.811,86.519,77.005,76.715,92.031,51.852,77.122,100.571,64.587,65.842,48.061,89.037,96.745,102.368,81.139,71.43,84.08,70.29,96.976,82.215,87.302,80.822,77.275,65.29,98.275,93.692,80.415
7.85707563,63.858,31.593,73.786,78.327,69.341,97.497,82.705,85.575,77.393,88.602,96.454,83.445,106.786,109.637,72.547,58.743,88.957,90.297,65.947,74.458,72.326,84.489,77.456,89.414,84.183,78.059,76.819,93.573,52.391,76.66,108.147,63.715,65.681,47.518,93.211,96.773,101.966,80.544,73.013,84.985,71.387,99.237,80.109,88.613,75.449,72.228,64.615,100.805,94.144,80.479
8.348142857,63.677,31.816,72.817,80.199,68.824,96.974,80.313,89.838,76.261,89.249,94.485,82.697,103.084,112.847,70.575,56.974,91.009,90.53,62.703,78.2,76.415,88.536,83.621,92.57,89.408,75.088,77.465,94.043,54.635,76.181,100.746,64.878,62.64,47.643,88.253,97.2,105.795,81.18,69.968,87.011,70.862,94.009,84.082,90.588,79.734,74.659,66.176,100.549,94.144,80.84
8.839210084,64.575,33.098,72.959,69.012,68.644,91.761,82.233,82.865,76.423,89.923,97.29,84.122,104.527,108.711,69.581,53.383,88.763,94.753,68.025,78.115,75.078,86.659,81.011,93.742,88.805,78.309,74.431,92.961,56.315,78.166,102.994,63.617,62.297,45.568,86.03,91.442,102.125,81.5,72.135,87.035,69.611,97.899,81.824,87.353,75.524,75.147,64.918,95.819,98.231,80.108
9.330277311,64.221,33.015,73.91,73.094,68.649,93.57,83.847,86.686,74.629,89.277,92.377,82.662,109.817,112.315,67.971,61.234,86.997,91.733,66.981,74.943,71.922,88.693,79.552,93.92,87.092,76.421,74.41,96.508,52.817,72.989,102.02,62.334,63.007,45.484,86.54,90.665,104.319,79.978,67.58,87.593,68.747,96.33,83.354,87.59,78.329,74.073,63.187,93.586,97.21,79.881
9.821344538,62.506,34.039,76.302,75.158,69.358,94.584,82.075,81.941,75.572,84.961,96.482,85.275,106.903,111.687,69.048,54.045,86.492,90.615,65.599,79.09,74.585,89.131,84.145,91.169,82.004,74.835,81.104,95.674,52.168,76.534,100.948,63.694,62.557,46.491,87.725,98.369,102.02,84.281,71.405,85.818,70.539,95.998,81.764,89.492,78.666,72.272,63.897,102.497,95.106,80.339
10.31241176,64.058,34.424,73.788,71.643,67.504,99.262,82.635,82.404,79.074,84.144,96.212,81.042,102.874,110.869,70.252,52.186,93.331,88.449,66.735,72.262,74.772,91.467,80.427,87.949,88.855,77.515,76.444,94.63,53.954,74.313,98.542,61.167,63.061,44.303,93.948,93.208,104.263,81.778,68.945,87.457,70.97,98.536,83.716,91.794,75.876,76.384,63.682,97.609,95.709,80.09
10.80347899,63.958,34.256,76.389,72.181,68.602,93.071,80.587,83.135,79.235,85.424,93.4,83.45,107.463,112.141,67.848,57.409,91.834,93.625,67.124,71.965,75.529,86.139,81.749,94.724,85.981,77.738,75.743,93.022,49.902,79.895,102.608,65.724,66.655,45.244,89.719,91.129,100.554,84.72,71.758,84.626,72.415,97.013,81.12,92.198,78.986,76.601,65.048,98.59,95.125,80.477
11.29454622,60.644,33.163,72.403,71.509,69.769,93.43,83.011,85.006,75.51,83.243,94.667,84.427,102.8,115.451,75.71,54.357,92.074,88.245,67.968,72.601,72.951,87.408,81.923,94.786,84.622,76.241,78.5,90.278,53.631,75.368,109.032,64.37,64.105,45.186,90.135,95.303,104.176,81.282,69.773,86.063,70.175,96.944,85.379,93.17,79.138,77.207,63.076,99.343,94.133,80.402
11.78561345,63.285,31.827,72.49,62.889,67.691,98.177,76.97,79.531,81.515,85.043,95.931,82.2,103.447,108.735,68.841,52.647,90.136,89.995,64.778,74.914,76.214,87.872,80.421,93.906,86.557,77.99,82.347,92.784,54.232,77.397,105.207,62.253,66.068,44.856,91.689,91.004,99.646,81.472,74.855,86.996,68.103,96.661,80.827,91.505,80.689,75.77,62.914,100.304,97.662,79.985
12.27668067,60.793,31.027,75.261,71.322,67.478,95.955,84.249,81.516,77.177,89.548,94.209,85.031,99.3,112.356,72.856,59.097,93.756,89.029,65.389,81.996,77.33,84.301,82.814,90.697,86.439,75.441,88.701,92.847,52.823,82.628,102.876,65.075,64.993,46.121,89.906,95.017,104.605,81.427,65.587,84.595,70.986,95.803,83.103,93.003,76.797,75.743,64.701,94.815,95.549,80.654
12.7677479,60.546,31.717,78.468,75.731,65.727,93.783,82.87,83.143,78.36,87.342,96.28,82.277,101.06,112.389,70.953,54.164,90.009,86.894,67.774,72.483,73.429,89.592,84.113,87.096,86.5,79.2,78.132,94.812,54.395,78.643,105.579,63.989,64.657,45.075,88.12,93.139,101.657,81.161,69.163,88.439,68.625,94.775,80.931,92.085,78.23,74.909,65.985,97.183,96.061,80.156
13.25881513,65.218,32.976,76.364,67.041,66.231,95.842,80.119,84.558,74.563,85.325,99.271,86.256,99.996,109.325,70.374,51.762,92.073,91.72,65.745,75.362,74.556,84.193,80.251,90.726,90.534,76.537,78.465,96.457,52.74,77.855,98.187,61.66,64.601,42.079,91.159,87.594,106.403,82.458,69.498,88.214,67.579,96.422,82.84,86.528,76.099,74.379,64.413,96.629,93.906,79.655
13.74988235,62.546,33.412,75.916,71.708,67.368,96.227,82.422,85.834,78.129,83.207,93.985,81.481,106.539,111.935,71.764,53.026,90.91,87.559,65.182,74.086,75.533,85.732,76.281,93.325,83.645,75.527,75.125,87.523,53.159,76.218,106.689,64.131,61.55,45.39,91.007,93.086,101.413,81.023,70.513,85.017,73.731,98.819,82.415,90.974,80.702,74.54,61.759,102.609,94.26,79.897
14.24094958,61.118,34.042,75.128,69.906,70.369,99.378,80.833,82.025,76.195,87.955,99.276,87.544,104.911,109.878,73.893,56.729,86.792,90.005,68.168,76.571,75.779,90.398,81.894,97.537,83.42,77.141,76.674,91.907,52.596,74.811,98.718,64.775,63.764,47.635,85.51,92.103,105.884,81.063,72.72,85.643,68.567,98.957,86.027,86.209,75.478,79.422,65.795,102.199,94.945,80.577
14.73201681,60.327,32.158,74.923,75.31,65.04,96.343,83.039,84.459,76.395,83.236,95.403,83.872,100.041,110.888,75.121,56.61,90.587,88.34,66.008,72.671,72.775,86.476,82.263,90.641,89.202,78.771,71.951,94.148,50.391,78.672,107.939,63.692,65.766,44.848,88.588,85.916,105.37,80.284,67.303,88.323,67.531,94.558,84.189,87.209,76.325,75.737,63.486,99.297,96.142,79.767
15.22308403,63.071,34.795,75.406,67.643,70.298,98.419,83.916,84.728,77.987,84.202,95.294,81.462,101.961,110.893,70.788,52.833,90.161,89.635,66.703,77.219,75.574,86.858,80.97,92.938,88.729,75.914,76.326,88.424,51.463,80.044,94.553,67.325,63.406,42.411,86.039,92.672,104.643,79.123,67.398,92.223,71.082,91.697,83.701,85,75.555,71.265,66.539,92.268,95.196,79.526
15.71415126,65.563,32.562,72.577,65.778,68.501,96.199,86.26,87.949,79.041,87.086,95.757,84.748,105.344,108.9,71.493,55.219,90.046,88.995,68.73,77.215,75.181,87.574,83.343,88.004,79.92,75.256,87.882,92.289,50.788,73.674,100.352,62.383,66.428,43.428,88.806,87.35,98.846,80.999,68.972,87.136,70.674,95.44,84.255,90.853,79.454,75.71,64.424,96.153,95.22,79.975
16.20521849,61.662,34.276,75.459,63.661,68.514,93.073,84.32,84.141,74.545,82.793,95.962,82.025,108.815,109.315,70.532,52.569,95.83,88.858,70.29,71.074,71.862,87.355,83.66,89.347,86.279,75.059,73.25,90.977,51.668,74.662,102.173,65.101,63.679,45.175,84.447,94.185,100.275,80.194,68.01,90.067,66.353,98.295,81.026,87.059,79.655,73.45,61.916,94.124,92.534,79.174
16.69628571,63.597,32.32,76.496,77.322,67.047,98.582,80.897,79.147,79.378,89.389,94.756,83.008,100.724,108.485,72.739,53.216,88.087,91.603,64.076,74.38,72.527,86.406,80.601,89.837,85.515,75.096,89.493,89.729,51.668,77.878,100.225,66.88,60.027,46.687,87.307,91.092,102.906,78.339,70.5,89.606,70.356,98.837,81.926,92.492,78.418,74.836,62.496,100.19,92.905,80
17.18735294,62.123,34.773,74.907,66.444,66.103,99.095,83.434,84.924,78.053,83.755,95.693,80.796,103.043,110.991,67.052,51.413,90.109,86.811,65.596,76.626,72.203,88.909,79.237,90.439,81.218,74.89,78.882,92.597,54.221,79.317,98.922,62.784,65.277,48.942,83.29,91.481,103.854,81.472,71.603,88.68,71.162,100.576,83.764,89.784,80.469,75.401,64.45,98.098,93.224,79.732
17.67842017,63.267,33.616,74.313,73.345,68.416,99.217,85.139,85.804,72.629,88.151,92.476,83.71,99.663,108.415,68.523,55.223,90.686,85.005,67.294,73.793,75.708,86.788,80.601,95.325,88.134,73.605,79.625,92.731,52.685,81.111,93.706,65.473,63.893,44.8,88.713,94.721,102.396,83.61,71.447,85.39,69.873,96.955,79.949,88.16,80.693,75.197,63.415,96.659,97.111,79.942
18.16948739,63.281,34.234,77.466,73.971,66.679,100.932,81.822,83.364,77.559,88.29,96.367,82.095,97.72,109.418,69.675,53.42,88.227,89.147,67.309,76.618,78.009,89.304,81.58,91.784,77.695,75.969,71.743,94.332,52.768,80.267,101.735,65.137,63.769,47.273,89.575,92.251,106.29,84.581,67.667,84.957,67.937,95.942,83.758,86.704,74.194,73.841,63.898,96.378,91.565,79.765
18.66055462,62.18,34.539,74.019,73.281,65.095,97.818,85.795,85.213,74.435,85.587,96.429,82.473,102.975,107.177,73.751,53.513,88.833,90.397,65.981,74.45,71.248,88.327,81.256,98.292,85.37,74.674,81.389,92.556,50.256,75.895,103.403,63.116,67.545,46.76,85.871,89.685,103.288,81.417,70.758,84.6,68.442,96.926,83.984,91.68,78.781,75.5,63.334,98.027,93.863,80.004
19.15162185,63.336,33.259,73.754,69.912,66.213,93.437,77.441,85.642,76.375,85.376,96.129,84.118,99.811,112.762,68.172,52.204,93.074,86.887,65.902,72.566,74.107,90.023,80.271,92.55,82.878,75.681,72.035,91.189,50.55,78.475,103.683,64.572,65.392,42.539,86.647,92.5,101.126,80.145,69.718,85.777,68.34,96.261,81.59,84.284,78.804,75.535,64.575,98.741,90.931,79.088
19.64268908,62.067,34.126,77.226,73.807,68.476,94.976,84.167,88.282,76.871,85.021,99.856,85.698,102.245,113.215,67.478,55.948,93.421,82.169,69.387,76.951,75.458,88.274,84.23,95.234,82.076,77.018,74.132,86.232,52.393,73.685,97.516,66.105,68.246,43.858,88.24,87.552,104.712,82.611,68.705,85.935,69.825,97.768,84.305,92.884,78.476,76.672,61.434,100.778,97.634,80.273
20.1337563,55.57,31.636,78.372,68.287,66.426,92.581,81.205,84.897,77.319,86.151,94.427,83.023,102.693,110.036,70.401,54.249,90.845,89.617,64.144,78.998,74.9,88.639,78.977,92.969,85.603,77.246,76.917,89.662,50.197,75.229,99.55,61.55,64.613,46.626,89.179,90.983,105.996,81.502,68.587,88.186,69.562,96.736,83.776,87.884,76.417,75.419,63.753,94.753,97.262,79.46
20.62482353,65.109,31.965,74.763,74.386,65.429,97.139,83.543,85.446,78.789,83.563,99.195,83.086,101.984,106.644,70.566,54.862,88.033,88.557,69.272,78.937,72.897,86.091,81.405,89.151,85.721,73.863,79.049,92.063,52.297,75.391,102.862,63.681,61.762,47.378,86.122,88.888,104.994,83.847,70.027,85.667,70.073,95.205,85.236,93.17,76.334,77.417,65.126,95.931,99.761,80.055
21.11589076,60.873,32.961,76.267,77.456,67.917,98.529,84.678,83.787,76.076,86.959,96.585,81.784,105.638,115.69,71.155,50.87,89.61,87.083,65.28,74.272,71.562,87.884,82.931,92.114,88.023,75.487,79.611,93.669,50.653,75.546,99.037,64.499,64.406,46.017,86.974,89.983,105.553,81.475,71.687,86.405,70.918,92.618,79.307,88.91,79.61,75.136,62.726,97.783,92.581,79.93
21.60695798,63.613,32.222,74.204,74.023,65.734,97.523,80.356,84.577,79.333,80.645,95.294,82.246,101.704,113.076,70.143,50.502,91.773,90.497,66.654,74.701,73.862,88.102,81.198,90.967,90.225,74.729,76.174,93.398,50.773,75.983,98.334,64.328,65,44.092,85.128,93.03,103.933,83.221,69.032,86.314,68.955,98.708,84.716,86.845,77.034,72.806,64.326,99.103,97.357,79.724
22.09802521,63.597,33.024,76.944,66.678,68.017,94.6,79.571,83.823,77.315,85.895,100.148,83.355,103.467,107.439,69.469,53.74,90.39,91.809,64.66,78.935,75.788,87.827,78.897,92.568,86.16,75.571,72.382,89.626,47.923,77.519,103.254,63.946,65.718,44.818,86.355,95.189,102.463,80.23,67.223,84.584,69.935,97.38,83.432,89.399,80.715,75.363,63.829,95.03,94.924,79.611
22.58909244,60.63,31.722,75.28,74.316,67.181,98.893,84.769,80.773,74.053,82.11,93.268,81.616,98.239,113.158,68.799,54.859,88.991,89.139,65.672,74.072,76.703,83.994,76.28,90.748,86.592,72.885,71.972,91.935,49.223,77.042,104.086,65.908,63.781,45.57,89.492,85.97,99.279,80.867,66.203,88.035,68.825,100.589,83.159,90.616,79.12,76.902,63.674,94.188,98.86,79.184
23.08015966,65.412,33.025,73.742,65.041,67.923,98.664,87.521,85.453,77.593,88.079,93.786,84.01,100.138,105.165,69.339,56.877,91.737,88.226,64.419,75.284,76.243,88.213,80.497,93.138,86.214,76.147,77.403,89.468,51.744,75.712,101.571,64.52,69.917,44.908,89.246,88.442,98.511,83.315,67.923,86.545,67.515,95.312,83.975,88.784,76.865,76.167,63.566,98.787,94.799,79.732
23.57122689,65.396,32.177,73.77,72.181,70.662,93.614,79.447,82.583,76.171,87.346,98.116,83.66,104.815,107.179,71.298,54.87,85.276,92.179,67.608,71.765,76.786,84.724,77.461,93.296,86.771,75.191,81.722,88.635,50.269,78.284,103.366,67.938,59.754,47.361,86.869,91.695,103.109,85.34,68.328,86.532,69.065,94.9,81.609,90.425,77.163,70.528,62.823,100.721,91.998,79.649
24.06229412,63.234,31.978,74.426,63.216,65.73,93.556,84.279,81.006,76.104,87.751,96.853,79.116,103.872,113.232,70.096,49.963,89.36,89.718,63.525,76.098,73.212,87.382,80.704,94.47,83.347,75.278,80.597,89.379,51.919,80.849,101.53,62.253,59.455,46.113,88.81,93.773,103.695,81.79,69.103,87.931,68.873,96.116,77.247,84.175,79.014,73.086,62.61,93.67,96.553,79.103
24.55336134,60.523,31.138,74.373,71.07,66.323,93.955,83.861,88.194,77.157,89.574,92.95,83.303,96.753,108.453,70.709,51.58,89.347,85.448,65.399,72.8,74.777,88.737,83.123,86.998,85.882,74.741,69.944,92.998,49.127,80.519,103.444,65.788,64.946,43.987,86.88,89.517,99.58,78.687,68.162,84.729,71.044,94.466,80.496,84.32,76.926,71.745,63.923,101.931,94.17,78.867
25.04442857,64.673,33.18,73.296,72.76,63.416,92.588,88.324,85.375,76.088,83.017,93.895,82.025,103.809,113.735,69.94,57.372,84.975,89.615,65.796,75.661,74.067,91.581,78.634,92.978,86.149,71.085,88.042,90.416,49.011,75.244,96.476,63.409,67.236,44.532,93.068,92.94,103.96,79.398,69.055,83.496,67.089,95.087,81.46,90.518,75.914,77.993,64.279,100.6,94.229,79.745
25.5354958,63.412,33.695,74.475,71.708,65.802,94.986,80.842,82.665,75.692,84.25,91.735,81.288,103.877,109.726,67.317,53.32,92.486,90.289,65.796,70.415,73.308,90,80.942,87.265,86.057,75.746,82.306,93.816,50.345,80.971,105.049,62.842,62.353,44.658,84.381,90.511,102.835,81.026,65.86,81.829,70.394,94.786,82.586,87.987,78.555,76.025,63.872,96.446,90.79,79.129
26.02656303,61.708,31.912,75.528,69.994,65.562,94.929,82.009,81.463,76.149,83.213,96.922,84.582,102.204,110.509,70.322,61.071,88.53,87.872,65.348,75.106,77.536,86.553,80.792,89.871,88.355,74.435,81,92.384,50.64,80.206,104.432,66.019,62.557,43.248,86.771,86.77,100.957,82.249,70.16,86.307,70.08,95.891,80.685,87.856,80.95,74.641,64.498,99.279,92.629,79.647
26.51763025,62.064,32.212,75.211,69.058,66.048,93.861,79.642,86.284,77.079,84.961,96.005,82.052,102.576,109.874,68.99,55.097,93.984,88.691,66.222,77.272,72.496,90.219,82.168,96.042,78.412,74.306,82.035,93.394,50.55,76.687,95.545,63.418,61.034,43.914,88.344,88.659,99.745,83.745,71.282,83.933,67.967,96.178,84.807,90.178,75.368,76.781,64.115,102.952,94.355,79.506
27.00869748,63.717,31.678,74.6,72.421,65.604,93.378,80.413,84.573,76.07,89.55,97.135,82.647,103.66,109.637,72.248,56.086,90.834,89.483,64.788,77.053,73.799,87.199,83.307,88.829,82.943,75.094,77.361,93.588,48.223,80.361,98.571,65.732,62.477,46.065,84.738,92.034,102.583,83.802,70.428,82.288,68.272,95.33,84.249,92.858,79.427,74.399,63.726,97.735,95.237,79.719
27.49976471,59.058,33.343,75.122,69.649,68.674,95.473,78.578,82.2,75.976,88.561,97.381,81.408,104.331,111.532,69.543,54.967,88.792,90.645,63.496,71.311,77.292,84.989,80.782,92.209,81.321,73.35,77.896,92.831,51.806,75.258,96.239,61.176,63.856,44.605,87.25,90.616,102.312,79.802,70.645,84.426,64.838,94.074,83.987,87.974,76.964,71.776,63.78,97.03,96.09,78.882
27.99083193,61.595,30.985,74.124,65.345,66.541,96.601,78.788,79.996,75.614,88.981,99.493,86.221,101.732,114.676,70.257,58.762,89.943,88.218,68.399,75.472,72.15,89.668,79.826,89.976,83.198,73.017,80.215,94.795,49.701,72.097,105.804,66.244,61.749,47.088,81.789,91.989,104.344,81.583,67.45,88.509,70.342,96.806,84.422,86.778,72.695,75.899,64.748,100.478,95.51,79.604
28.48189916,61.103,33.045,75.937,65.591,64.95,95.929,79.831,86.632,74.177,87.488,95.441,79.384,102.852,109.124,69.315,57.993,89.334,92.397,69.132,73.62,78.627,86.551,80.289,87.122,89.046,72.703,74.396,92.076,49.651,79.044,102.83,63.645,63.584,45.555,82.092,89.264,101.375,81.461,70.897,84.383,71.909,94.799,84.043,85.874,79.142,72.695,64.811,94.634,93.274,79.164
28.97296639,63.53,33.473,77.445,66.491,64.348,95.303,82.605,85.143,76.919,83.437,94.396,85.723,102.609,111.158,71.104,58.61,91.027,85.635,68.788,76.988,77.949,87.56,80.299,93.341,81.996,72.169,77.736,91.844,53.212,79.748,93.752,62.064,61.813,45.205,89.111,90.719,102.657,79.487,68.258,87.589,68.117,95.502,85.215,89.536,78.452,76.891,66.754,94.222,96.438,79.64
29.46403361,61.675,32.594,74.788,63.994,65.925,96.066,87.598,81.914,74.083,82.551,95.718,82.557,98.142,112.757,69.948,56.338,91.502,87.498,63.531,76.429,73.844,88.293,78.423,92.216,84.034,71.437,72.16,95.505,47.443,76.04,100.571,64.184,63.62,43.42,89.665,95.124,103.286,81.479,71.047,85.671,70.04,93.121,81.624,89.294,75.858,72.045,64.392,94.899,100.038,79.069
29.95510084,61.441,31.008,74.823,68.608,67.504,94.789,81.669,83.64,75.67,83.718,96.85,81.67,109.191,111.458,69.992,56.398,91.804,86.848,65.572,81.131,74.533,87.271,81.992,92.374,77.469,74.174,80.847,92.105,51.793,78.861,101.32,65.31,67.813,43.301,88.848,93.309,105.358,82.932,70.792,90.929,68.785,94.362,84.387,87.111,76.808,73.548,65.667,97.556,93.449,79.935
30.44616807,60.55,34.342,73.782,67.725,65.691,97.62,81.493,82.036,74.763,86.021,95.298,85.13,108.469,110.239,70.928,52.502,89.675,88.836,67.017,72.38,74.884,87.949,82.335,90.33,81.179,71.331,77.583,94.4,50.063,78.782,96.493,66.872,66.691,42.72,85.396,89.665,101.317,85.267,67.098,86.208,68.073,94.583,81.88,84.575,78.411,71.369,63.449,98.636,93.003,79.082
30.93723529,62.766,32.97,74.096,76.485,66.894,93.964,83.068,83.665,74.878,81.198,93.14,82.611,100.062,110.229,73.834,57.089,87.03,88.166,65.757,71.861,73.65,89.457,81.324,88.849,89.416,72.917,77.431,92.688,52.906,77.601,94.254,68.015,64.234,45.029,84.887,97.521,107.077,82.298,67.923,88.522,68.712,95.25,85.125,87.626,80.551,72.53,64.109,101.435,91.653,79.648
31.42830252,59.782,32.476,74.176,68.819,66.125,95.449,76.447,82.621,78.059,86,92.466,84.519,103.284,111.582,72.037,53.762,87.052,88.176,64.689,73.675,71.049,90.729,79.595,90.488,79.844,73.401,79.812,93.748,48.148,83.229,98.663,62.69,63.886,45.031,87.874,89.933,102.734,82.237,70.06,83.567,68.269,96.194,85.014,83.546,71.903,76.03,64.429,96.664,93.451,78.845
31.91936975,59.76,34.148,75.226,71.468,69.439,95.534,79.21,84.88,76.914,89.428,95.468,83.076,105.833,111.793,71.841,56.309,89.702,90.372,63.441,71.35,73.344,90.994,81.03,92.753,88.561,73.132,76.66,93.034,47.515,78.347,97.795,64.133,61.844,47.718,86.266,87.863,103.924,80.478,69.827,83.097,68.185,94.534,82.638,86.698,78.917,72.969,64.088,94.833,95.494,79.426
32.41043697,64.343,33.249,76.547,75.48,68.96,94.854,80.756,84.215,78.128,88.404,98.774,81.015,104.681,108.838,70.193,50.439,89.326,84.353,63.462,77.29,73.754,91.923,84.529,86.86,81.668,73.888,74.049,90.636,49.122,76.153,101.7,64.754,66.501,45.86,85.59,89.603,104.507,81.313,68.06,86.9,72.068,92.967,83.573,90.848,77.946,71.603,62.374,98.165,91.012,79.413
32.9015042,62.938,33.316,73.416,71.251,65.576,98.109,80.913,82.324,79.416,83.707,94.597,82.143,104.665,107.64,70.191,58.059,91.207,90.309,67.486,73.591,77.129,86.585,78.007,90.793,81.385,69.745,82.09,92.172,48.417,76.298,97.963,60.595,64.392,43.443,86.381,91.009,102.612,80.193,67.558,84.206,69.058,97.353,84.12,91.881,76.345,73.391,64.163,96.755,93.986,79.161
33.39257143,63.094,30.808,75.46,68.871,65.72,95.679,78.388,84.427,76.279,86.856,96.779,85.071,103.411,109.174,71.874,57.059,90.563,89.834,66.971,75.644,75.158,86.598,81.606,94.312,81.817,74.064,78.319,91.811,52.378,78.111,99.069,61.655,66.268,45.937,88.231,90.509,105.67,81.232,69.607,89.911,69.852,95.832,84.688,84.204,77.855,75.455,65.512,100.645,94.378,79.85
33.88363866,61.875,33.692,72.025,66.655,64.987,98.447,81.176,83.253,77.861,86.619,94.656,79.5,104.496,109.022,70.56,54.368,88.595,92.706,66.358,77.196,75.714,86.895,84.404,95.802,84.668,73.242,87.403,90.522,52.411,74.754,99.971,62.3,65.725,46.169,87.686,91.929,105.343,82.942,70.715,88.061,69.297,95.313,81.546,87.961,76.467,74,66.099,98.526,94.896,79.894
34.37470588,59.472,30.667,75.009,71.585,69.158,96.31,83.016,84.044,76.864,87.493,97.539,84.181,104.551,108.301,72.527,56.327,90.732,87.5,68.419,78.423,76.016,88.075,82.862,93.924,85.065,71.015,72.16,93.018,51.009,77.767,104.228,59.852,63.136,47.269,86.1,93.528,103.099,79.026,67.387,85.554,66.187,94.79,83.068,92.544,75.553,72.704,62.075,97.54,95.146,79.629
34.86577311,63.225,31.401,76.875,72.918,64.659,94.872,82.126,85.36,75.022,81.77,92.771,84.565,104.891,111.207,70.477,53.149,86.64,91.601,64.888,80.045,73.783,85.642,84.335,94.214,83.187,75.803,74.153,94.834,50.642,74.647,99.68,64.445,58.426,41.466,86.76,90.588,101.554,81.706,65.128,87.851,70.424,95.918,82.465,86.534,74.127,72.295,63.63,98.503,94.641,79.099
35.35684034,58.241,29.483,74.279,70.509,68.103,97.828,79.525,84.96,76.471,87.727,98.385,83.204,106.621,115.194,70.539,53.071,93.301,86.637,66.211,75.796,72.571,88.031,81.837,93.548,85.985,71.181,71.174,90.943,49.208,78.525,100.277,64.208,65.299,43.877,85.013,91.468,103.01,81.656,69.767,79.976,70.44,101.895,85.81,90.366,77.083,74.164,64.899,98.686,96.036,79.653
35.84790756,65.029,32.879,74.237,67.094,64.589,95.442,82.084,84.966,76.688,85.707,96.005,80.391,101.578,107.766,68.984,57.23,90.473,89.704,61.862,76.378,78.15,86.749,77.452,95.223,85.947,70.918,76.806,88.455,50.199,81.431,101.942,67.06,63.302,45.534,83.305,93.938,105.839,80.221,70.03,90.597,68.848,96.902,79.482,86.652,74.779,73.712,62.978,98.151,97.614,79.414
36.33897479,64.338,32.145,73.305,71.316,65.291,97.224,82.381,85.878,78.35,85.581,96.154,77.357,104.488,107.95,72.752,59.156,91.994,86.34,65.387,75.104,81.538,90.54,83.336,92.71,83.408,71.406,70.701,92.008,49.162,76.914,100.19,65.002,64.635,43.908,84.752,91.614,99.732,82.081,67.757,85.284,70.721,96.795,80.15,89.521,78.431,76.373,63.247,94.243,93.626,79.434
36.83004202,63.446,34.271,75.426,68.298,65.815,93.607,79.742,79.836,75.249,84.366,96.407,83.361,100.138,108.017,70.988,55.628,89.338,85.62,66.105,76.46,75.52,87.653,83.713,90.791,86.118,72.174,87.035,91.391,52.839,75.739,98.15,61.604,61.328,43.883,86.416,90.82,104.402,80.051,67.043,85.188,66.061,94.991,82.059,86.621,78.779,73.48,63.187,98.021,91.416,78.951
37.32110924,62.198,32.596,75.422,72.485,63.215,100.031,80.769,84.027,76.782,89.028,93.284,74.807,104.642,107.773,69.307,52.216,91.241,88.924,62.837,74.442,70.156,87.17,80.999,94.187,87.664,71.21,75.785,94.947,51.288,73.714,99.386,60.921,62.316,45.069,84.702,86.039,105.549,82.524,69.407,88.4,70.953,97.824,83.616,86.492,77.181,75.227,63.191,98.634,94.823,79.09
37.81217647,64.192,35.098,73.529,72.678,65.394,91.066,79.989,81.295,78.52,86.675,92.683,84.471,105.117,106.713,69.671,54.587,89.699,83.48,65.457,78.505,72.652,87.288,80.679,92.644,89.298,74.399,80.264,92.815,49.459,80.532,99.406,62.61,64.472,45.042,85.793,93.485,100.734,80.644,70.903,85.266,73.019,98.678,80.035,88.843,78.408,73.371,63.426,93.302,95.44,79.423
